mes,dia_de_la_semana,dia,hora,minuto,cpu_percent,ram_percent,top_1,top_2,top_3
3,Monday,20,22,51,8.7,8.1,uwsgi,python3,httpd
3,Monday,20,22,54,14.6,8.1,uwsgi,python3,httpd
3,Monday,20,22,57,8.7,8.1,uwsgi,python3,httpd
3,Monday,20,23,0,17.5,8.7,uwsgi,python3,httpd
3,Monday,20,23,3,21.9,9.9,uwsgi,python3,httpd
3,Monday,20,23,6,8.5,11.2,uwsgi,python3,httpd
3,Monday,20,23,9,9.0,11.3,uwsgi,python3,httpd
3,Monday,20,23,12,16.6,11.8,uwsgi,python3,httpd
3,Monday,20,23,15,9.5,11.9,uwsgi,python3,httpd
3,Monday,20,23,18,17.7,11.9,uwsgi,python3,httpd
3,Monday,20,23,21,8.8,12.5,httpd,uwsgi,python3
3,Monday,20,23,24,21.9,12.6,httpd,uwsgi,python3
3,Monday,20,23,27,9.1,11.8,httpd,uwsgi,python3
3,Monday,20,23,30,9.3,12.4,httpd,uwsgi,python3
3,Monday,20,23,33,8.7,12.6,httpd,uwsgi,python3
3,Monday,20,23,36,16.9,12.6,httpd,uwsgi,python3
3,Monday,20,23,39,8.6,12.1,httpd,uwsgi,python3
3,Monday,20,23,42,8.4,12.1,httpd,uwsgi,python3
3,Monday,20,23,45,8.9,11.7,httpd,uwsgi,python3
3,Monday,20,23,48,9.4,11.7,httpd,uwsgi,python3
3,Monday,20,23,51,25.0,11.7,httpd,uwsgi,python3
3,Monday,20,23,54,8.9,11.7,httpd,uwsgi,python3
3,Monday,20,23,57,8.2,11.2,httpd,uwsgi,python3
3,Tuesday,21,0,0,10.1,11.4,httpd,uwsgi,python3
3,Tuesday,21,0,3,8.4,10.8,httpd,uwsgi,python3
3,Tuesday,21,0,6,8.2,10.8,httpd,uwsgi,python3
3,Tuesday,21,0,9,8.9,10.8,httpd,uwsgi,python3
3,Tuesday,21,0,12,8.5,10.2,httpd,uwsgi,python3
3,Tuesday,21,0,15,14.7,10.3,httpd,uwsgi,python3
3,Tuesday,21,0,18,8.6,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,21,8.8,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,24,8.6,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,27,8.8,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,30,9.3,10.0,httpd,uwsgi,python3
3,Tuesday,21,0,33,9.3,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,36,7.4,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,39,8.6,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,42,10.3,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,45,8.3,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,48,11.0,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,51,9.2,9.9,httpd,uwsgi,python3
3,Tuesday,21,0,54,9.8,9.7,httpd,uwsgi,python3
3,Tuesday,21,0,57,8.3,9.6,httpd,uwsgi,python3
3,Tuesday,21,1,0,9.0,9.8,httpd,uwsgi,python3
3,Tuesday,21,1,3,8.3,9.7,httpd,uwsgi,python3
3,Tuesday,21,1,6,11.3,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,9,8.3,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,12,8.4,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,15,10.4,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,18,8.8,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,21,8.2,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,24,8.8,9.2,httpd,uwsgi,python3
3,Tuesday,21,1,27,9.0,9.3,httpd,uwsgi,python3
3,Tuesday,21,1,30,10.6,9.3,httpd,uwsgi,python3
3,Tuesday,21,1,33,8.5,8.8,httpd,uwsgi,python3
3,Tuesday,21,1,36,13.5,8.8,httpd,uwsgi,python3
3,Tuesday,21,1,39,9.1,8.8,httpd,uwsgi,python3
3,Tuesday,21,1,42,8.7,8.8,httpd,uwsgi,php
3,Tuesday,21,1,45,8.5,8.8,httpd,uwsgi,php
3,Tuesday,21,1,48,9.4,8.8,httpd,uwsgi,php
3,Tuesday,21,1,51,7.9,8.8,httpd,uwsgi,php
3,Tuesday,21,1,54,11.1,8.8,httpd,uwsgi,php
3,Tuesday,21,1,57,8.6,8.8,httpd,uwsgi,php
3,Tuesday,21,2,0,9.8,8.5,uwsgi,httpd,php
3,Tuesday,21,2,3,8.0,8.4,uwsgi,httpd,php
3,Tuesday,21,2,6,10.2,8.3,uwsgi,httpd,php
3,Tuesday,21,2,9,9.3,8.3,uwsgi,httpd,php
3,Tuesday,21,2,12,9.0,8.4,uwsgi,httpd,php
3,Tuesday,21,2,15,8.6,8.1,uwsgi,httpd,php
3,Tuesday,21,2,18,8.8,8.1,uwsgi,httpd,php
3,Tuesday,21,2,21,8.4,8.1,uwsgi,httpd,php
3,Tuesday,21,2,24,12.2,8.2,uwsgi,httpd,php
3,Tuesday,21,2,27,8.7,8.1,uwsgi,httpd,php
3,Tuesday,21,2,30,14.5,8.2,uwsgi,httpd,php
3,Tuesday,21,2,33,8.9,8.1,uwsgi,httpd,php
3,Tuesday,21,2,36,8.8,8.0,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,2,39,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,42,14.0,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,45,8.6,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,48,7.9,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,51,8.5,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,54,11.4,8.1,uwsgi,python3,httpd
3,Tuesday,21,2,57,9.0,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,0,23.5,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,3,9.8,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,6,8.9,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,9,9.2,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,12,8.9,8.0,uwsgi,python3,httpd
3,Tuesday,21,3,15,9.1,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,18,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,21,3,21,9.1,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,24,9.5,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,27,22.2,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,30,9.1,8.3,uwsgi,python3,httpd
3,Tuesday,21,3,33,9.6,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,36,8.8,8.3,uwsgi,python3,httpd
3,Tuesday,21,3,39,8.8,8.2,uwsgi,httpd,python3
3,Tuesday,21,3,42,20.5,8.4,uwsgi,python3,httpd
3,Tuesday,21,3,45,9.2,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,48,11.2,8.3,uwsgi,python3,httpd
3,Tuesday,21,3,51,8.9,8.2,uwsgi,python3,httpd
3,Tuesday,21,3,54,9.9,8.5,uwsgi,python3,httpd
3,Tuesday,21,3,57,9.0,8.3,uwsgi,python3,httpd
3,Tuesday,21,4,0,23.3,9.1,uwsgi,python3,httpd
3,Tuesday,21,4,3,14.5,9.0,uwsgi,python3,httpd
3,Tuesday,21,4,6,9.2,8.9,uwsgi,python3,httpd
3,Tuesday,21,4,9,8.8,8.5,uwsgi,python3,httpd
3,Tuesday,21,4,12,10.5,9.0,uwsgi,python3,httpd
3,Tuesday,21,4,15,10.6,8.5,uwsgi,python3,httpd
3,Tuesday,21,4,18,9.7,9.0,uwsgi,python3,httpd
3,Tuesday,21,4,21,9.4,8.8,uwsgi,python3,httpd
3,Tuesday,21,4,24,9.5,9.3,uwsgi,python3,httpd
3,Tuesday,21,4,27,10.3,9.4,uwsgi,python3,httpd
3,Tuesday,21,4,30,7.3,10.0,uwsgi,python3,httpd
3,Tuesday,21,4,33,11.2,9.0,uwsgi,python3,httpd
3,Tuesday,21,4,36,9.8,9.0,uwsgi,httpd,php
3,Tuesday,21,4,39,2.9,9.9,uwsgi,httpd,php
3,Tuesday,21,4,42,12.7,10.4,uwsgi,httpd,php
3,Tuesday,21,4,45,13.8,12.0,php,uwsgi,httpd
3,Tuesday,21,4,48,19.2,13.9,php,uwsgi,httpd
3,Tuesday,21,4,51,15.2,18.2,php,uwsgi,httpd
3,Tuesday,21,4,54,16.3,10.5,php,uwsgi,httpd
3,Tuesday,21,4,57,21.0,14.5,php,uwsgi,httpd
3,Tuesday,21,5,0,25.4,26.3,php,uwsgi,httpd
3,Tuesday,21,5,3,13.0,8.9,uwsgi,httpd,php
3,Tuesday,21,5,6,16.0,9.8,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,5,9,16.6,18.3,php,uwsgi,httpd
3,Tuesday,21,5,12,12.7,10.1,uwsgi,httpd,php
3,Tuesday,21,5,15,21.6,15.5,php,uwsgi,httpd
3,Tuesday,21,5,18,24.7,26.8,php,uwsgi,httpd
3,Tuesday,21,5,21,19.0,11.9,php,uwsgi,httpd
3,Tuesday,21,5,24,15.0,10.4,uwsgi,httpd,php
3,Tuesday,21,5,27,11.3,9.5,uwsgi,httpd,php
3,Tuesday,21,5,30,12.3,9.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,5,33,15.5,17.8,php,uwsgi,httpd
3,Tuesday,21,5,36,18.6,19.0,php,uwsgi,httpd
3,Tuesday,21,5,39,14.1,11.2,uwsgi,httpd,php
3,Tuesday,21,5,42,13.2,10.9,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,5,45,11.5,11.3,uwsgi,httpd,php
3,Tuesday,21,5,48,12.8,10.7,uwsgi,httpd,php
3,Tuesday,21,5,51,8.8,10.9,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,5,54,10.9,11.4,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,5,57,27.9,19.9,php,uwsgi,httpd
3,Tuesday,21,6,0,15.2,10.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,6,3,21.5,15.7,php,uwsgi,httpd
3,Tuesday,21,6,6,10.8,10.3,uwsgi,php,httpd
3,Tuesday,21,6,9,16.1,10.9,uwsgi,httpd,php
3,Tuesday,21,6,12,21.8,17.9,php,uwsgi,httpd
3,Tuesday,21,6,15,30.5,19.6,php,uwsgi,httpd
3,Tuesday,21,6,18,14.3,11.7,uwsgi,httpd,php
3,Tuesday,21,6,21,22.6,13.4,php,uwsgi,httpd
3,Tuesday,21,6,24,34.0,34.1,php,uwsgi,httpd
3,Tuesday,21,6,27,15.2,12.6,uwsgi,httpd,php
3,Tuesday,21,6,30,18.5,23.5,php,uwsgi,httpd
3,Tuesday,21,6,33,13.3,11.9,uwsgi,httpd,php
3,Tuesday,21,6,36,22.4,11.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,6,39,19.2,23.9,php,uwsgi,httpd
3,Tuesday,21,6,42,27.0,21.2,php,uwsgi,httpd
3,Tuesday,21,6,45,26.5,19.3,php,uwsgi,httpd
3,Tuesday,21,6,48,32.2,24.3,php,uwsgi,httpd
3,Tuesday,21,6,51,21.7,17.4,php,uwsgi,httpd
3,Tuesday,21,6,54,18.4,16.2,php,uwsgi,httpd
3,Tuesday,21,6,57,24.7,17.5,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,7,0,31.5,23.8,php,uwsgi,httpd
3,Tuesday,21,7,3,43.8,44.8,php,uwsgi,httpd
3,Tuesday,21,7,6,38.6,36.4,php,uwsgi,httpd
3,Tuesday,21,7,9,55.1,43.6,php,uwsgi,httpd
3,Tuesday,21,7,12,50.4,32.5,php,uwsgi,httpd
3,Tuesday,21,7,15,33.6,39.8,php,uwsgi,httpd
3,Tuesday,21,7,18,42.9,36.6,php,uwsgi,httpd
3,Tuesday,21,7,21,39.9,40.9,php,uwsgi,httpd
3,Tuesday,21,7,24,55.9,43.1,uwsgi,httpd,redis-server
3,Tuesday,21,7,27,47.6,42.1,php,uwsgi,httpd
3,Tuesday,21,7,30,74.7,41.8,php,uwsgi,httpd
3,Tuesday,21,7,33,32.8,18.4,uwsgi,httpd,redis-server
3,Tuesday,21,7,36,51.5,36.9,uwsgi,httpd,php
3,Tuesday,21,7,39,38.9,36.4,php,uwsgi,httpd
3,Tuesday,21,7,42,59.7,30.2,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,7,45,30.7,25.9,php,uwsgi,httpd
3,Tuesday,21,7,48,45.6,18.9,php,uwsgi,httpd
3,Tuesday,21,7,51,34.4,17.4,uwsgi,httpd,php
3,Tuesday,21,7,54,46.9,18.5,php,uwsgi,httpd
3,Tuesday,21,7,57,48.1,23.5,php,uwsgi,httpd
3,Tuesday,21,8,0,36.0,19.0,php,uwsgi,httpd
3,Tuesday,21,8,3,37.4,20.8,php,uwsgi,httpd
3,Tuesday,21,8,6,49.9,25.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,8,9,36.7,18.4,php,uwsgi,httpd
3,Tuesday,21,8,12,56.5,37.1,php,uwsgi,httpd
3,Tuesday,21,8,15,52.0,37.4,php,uwsgi,httpd
3,Tuesday,21,8,18,55.4,38.8,php,uwsgi,httpd
3,Tuesday,21,8,21,40.6,30.0,php,uwsgi,httpd
3,Tuesday,21,8,24,36.4,40.2,php,uwsgi,httpd
3,Tuesday,21,8,27,48.8,34.9,php,uwsgi,httpd
3,Tuesday,21,8,30,38.4,30.9,php,uwsgi,httpd
3,Tuesday,21,8,33,32.9,32.0,php,uwsgi,httpd
3,Tuesday,21,8,36,30.1,26.5,php,uwsgi,httpd
3,Tuesday,21,8,39,44.5,27.9,php,uwsgi,httpd
3,Tuesday,21,8,42,34.7,32.3,php,uwsgi,httpd
3,Tuesday,21,8,45,21.4,23.8,php,uwsgi,httpd
3,Tuesday,21,8,48,36.8,28.2,php,uwsgi,httpd
3,Tuesday,21,8,51,34.5,25.9,php,uwsgi,httpd
3,Tuesday,21,8,54,41.4,33.4,php,uwsgi,httpd
3,Tuesday,21,8,57,26.8,26.9,php,uwsgi,httpd
3,Tuesday,21,9,0,31.9,30.5,php,uwsgi,httpd
3,Tuesday,21,9,3,15.8,10.8,uwsgi,httpd,redis-server
3,Tuesday,21,9,6,30.1,18.7,php,uwsgi,httpd
3,Tuesday,21,9,9,29.9,26.0,php,uwsgi,httpd
3,Tuesday,21,9,12,35.8,32.7,uwsgi,httpd,php
3,Tuesday,21,9,15,25.1,27.2,php,uwsgi,httpd
3,Tuesday,21,9,18,40.9,31.0,php,uwsgi,httpd
3,Tuesday,21,9,21,38.3,25.2,uwsgi,httpd,php
3,Tuesday,21,9,24,29.1,14.3,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,9,27,39.4,26.4,php,uwsgi,httpd
3,Tuesday,21,9,30,24.7,26.3,php,uwsgi,httpd
3,Tuesday,21,9,33,41.2,29.6,php,uwsgi,httpd
3,Tuesday,21,9,36,27.4,27.6,php,uwsgi,httpd
3,Tuesday,21,9,39,22.1,15.0,php,uwsgi,httpd
3,Tuesday,21,9,42,32.5,27.5,php,uwsgi,httpd
3,Tuesday,21,9,45,40.0,35.5,php,uwsgi,httpd
3,Tuesday,21,9,48,38.3,37.2,php,uwsgi,httpd
3,Tuesday,21,9,51,28.4,26.0,php,uwsgi,httpd
3,Tuesday,21,9,54,38.9,35.2,php,uwsgi,httpd
3,Tuesday,21,9,57,24.9,25.5,php,uwsgi,httpd
3,Tuesday,21,10,0,34.0,25.3,php,uwsgi,httpd
3,Tuesday,21,10,3,37.4,34.1,php,uwsgi,httpd
3,Tuesday,21,10,6,28.1,29.9,php,uwsgi,httpd
3,Tuesday,21,10,9,37.6,32.7,php,uwsgi,httpd
3,Tuesday,21,10,12,29.3,31.3,php,uwsgi,httpd
3,Tuesday,21,10,15,28.6,33.0,php,uwsgi,httpd
3,Tuesday,21,10,18,34.3,29.7,php,uwsgi,httpd
3,Tuesday,21,10,21,44.2,36.5,php,uwsgi,httpd
3,Tuesday,21,10,24,28.9,27.9,php,httpd,uwsgi
3,Tuesday,21,10,27,53.9,39.3,php,httpd,uwsgi
3,Tuesday,21,10,30,54.2,42.5,php,httpd,uwsgi
3,Tuesday,21,10,33,44.3,29.8,php,httpd,uwsgi
3,Tuesday,21,10,36,54.4,46.4,php,httpd,uwsgi
3,Tuesday,21,10,39,47.7,44.0,php,uwsgi,httpd
3,Tuesday,21,10,42,53.7,28.7,php,uwsgi,httpd
3,Tuesday,21,10,45,58.3,52.7,php,uwsgi,httpd
3,Tuesday,21,10,48,38.1,36.8,php,uwsgi,httpd
3,Tuesday,21,10,51,69.8,57.5,php,uwsgi,httpd
3,Tuesday,21,10,54,38.6,42.9,php,uwsgi,httpd
3,Tuesday,21,10,57,46.9,37.3,php,uwsgi,httpd
3,Tuesday,21,11,0,39.5,28.4,php,uwsgi,httpd
3,Tuesday,21,11,3,42.5,44.1,php,uwsgi,httpd
3,Tuesday,21,11,6,37.5,33.3,php,uwsgi,httpd
3,Tuesday,21,11,9,45.6,40.3,php,uwsgi,httpd
3,Tuesday,21,11,12,24.1,24.6,php,uwsgi,httpd
3,Tuesday,21,11,15,36.0,29.5,php,uwsgi,httpd
3,Tuesday,21,11,18,35.2,31.4,php,uwsgi,httpd
3,Tuesday,21,11,21,50.7,35.2,php,uwsgi,httpd
3,Tuesday,21,11,24,46.1,38.2,php,uwsgi,httpd
3,Tuesday,21,11,27,31.2,36.9,php,uwsgi,httpd
3,Tuesday,21,11,30,42.2,44.9,php,uwsgi,httpd
3,Tuesday,21,11,33,57.4,34.5,php,uwsgi,httpd
3,Tuesday,21,11,36,79.9,45.5,php,uwsgi,httpd
3,Tuesday,21,11,39,49.9,37.4,php,uwsgi,httpd
3,Tuesday,21,11,42,23.5,25.1,php,uwsgi,httpd
3,Tuesday,21,11,45,43.2,33.9,php,uwsgi,httpd
3,Tuesday,21,11,48,29.6,26.1,php,uwsgi,httpd
3,Tuesday,21,11,51,22.6,27.9,php,uwsgi,httpd
3,Tuesday,21,11,54,31.2,27.2,php,uwsgi,httpd
3,Tuesday,21,11,57,22.1,31.2,php,uwsgi,httpd
3,Tuesday,21,12,0,23.7,27.4,php,uwsgi,httpd
3,Tuesday,21,12,3,20.3,23.6,php,uwsgi,httpd
3,Tuesday,21,12,6,17.5,15.8,php,uwsgi,httpd
3,Tuesday,21,12,9,23.0,33.8,php,uwsgi,httpd
3,Tuesday,21,12,12,39.2,41.6,php,uwsgi,httpd
3,Tuesday,21,12,15,18.6,24.0,php,uwsgi,httpd
3,Tuesday,21,12,18,40.5,38.7,php,uwsgi,httpd
3,Tuesday,21,12,21,39.6,36.7,php,uwsgi,httpd
3,Tuesday,21,12,24,22.5,22.3,php,uwsgi,httpd
3,Tuesday,21,12,27,32.6,27.6,php,uwsgi,httpd
3,Tuesday,21,12,30,38.5,35.5,php,uwsgi,httpd
3,Tuesday,21,12,33,18.8,22.0,php,uwsgi,httpd
3,Tuesday,21,12,36,23.7,21.9,php,uwsgi,httpd
3,Tuesday,21,12,39,32.7,30.4,php,uwsgi,httpd
3,Tuesday,21,12,42,17.2,22.1,php,uwsgi,httpd
3,Tuesday,21,12,45,30.3,25.2,php,uwsgi,httpd
3,Tuesday,21,12,48,26.7,19.5,php,uwsgi,httpd
3,Tuesday,21,12,51,13.2,10.4,uwsgi,httpd,php
3,Tuesday,21,12,54,16.2,12.8,php,uwsgi,httpd
3,Tuesday,21,12,57,26.6,18.2,php,uwsgi,httpd
3,Tuesday,21,13,0,19.9,12.5,php,uwsgi,httpd
3,Tuesday,21,13,3,19.8,11.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,13,6,15.9,11.1,php,uwsgi,httpd
3,Tuesday,21,13,9,10.2,9.9,uwsgi,httpd,php
3,Tuesday,21,13,12,17.4,11.4,php,uwsgi,httpd
3,Tuesday,21,13,15,11.0,10.1,uwsgi,httpd,php
3,Tuesday,21,13,18,19.2,9.8,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,13,21,18.9,17.6,php,uwsgi,httpd
3,Tuesday,21,13,24,22.0,11.8,php,uwsgi,httpd
3,Tuesday,21,13,27,17.9,11.0,php,uwsgi,httpd
3,Tuesday,21,13,30,14.6,10.3,uwsgi,httpd,php
3,Tuesday,21,13,33,27.8,20.7,php,uwsgi,httpd
3,Tuesday,21,13,36,24.7,17.2,php,uwsgi,httpd
3,Tuesday,21,13,39,27.7,14.9,php,uwsgi,httpd
3,Tuesday,21,13,42,18.2,10.4,uwsgi,php,httpd
3,Tuesday,21,13,45,17.8,10.5,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,13,48,17.4,10.1,uwsgi,php,httpd
3,Tuesday,21,13,51,10.6,9.6,uwsgi,httpd,php
3,Tuesday,21,13,54,26.0,15.5,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,13,57,15.8,20.8,php,uwsgi,httpd
3,Tuesday,21,14,0,17.2,9.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,14,3,19.3,11.7,php,uwsgi,httpd
3,Tuesday,21,14,6,10.8,9.0,uwsgi,httpd,php
3,Tuesday,21,14,9,23.8,19.6,php,uwsgi,httpd
3,Tuesday,21,14,12,9.2,9.4,uwsgi,httpd,php
3,Tuesday,21,14,15,9.6,10.1,uwsgi,httpd,php
3,Tuesday,21,14,18,9.8,9.5,uwsgi,httpd,php
3,Tuesday,21,14,21,22.6,11.6,php,uwsgi,httpd
3,Tuesday,21,14,24,13.6,9.7,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,14,27,15.2,12.2,php,uwsgi,httpd
3,Tuesday,21,14,30,21.2,10.9,php,uwsgi,httpd
3,Tuesday,21,14,33,8.8,8.6,uwsgi,httpd,php
3,Tuesday,21,14,36,7.9,8.6,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,14,39,7.8,8.6,uwsgi,httpd,php
3,Tuesday,21,14,42,17.2,12.7,php,uwsgi,httpd
3,Tuesday,21,14,45,10.4,8.8,uwsgi,httpd,php
3,Tuesday,21,14,48,10.7,8.6,uwsgi,httpd,php
3,Tuesday,21,14,51,9.5,8.6,uwsgi,php,httpd
3,Tuesday,21,14,54,16.6,10.2,php,uwsgi,httpd
3,Tuesday,21,14,57,16.2,11.8,php,uwsgi,httpd
3,Tuesday,21,15,0,10.0,8.8,uwsgi,httpd,php
3,Tuesday,21,15,3,9.5,8.5,uwsgi,httpd,php
3,Tuesday,21,15,6,9.1,8.5,uwsgi,httpd,php
3,Tuesday,21,15,9,8.0,8.4,uwsgi,httpd,php
3,Tuesday,21,15,12,11.6,8.3,uwsgi,httpd,php
3,Tuesday,21,15,15,17.8,8.4,uwsgi,httpd,php
3,Tuesday,21,15,18,10.1,8.2,uwsgi,httpd,php
3,Tuesday,21,15,21,8.2,8.2,uwsgi,httpd,php
3,Tuesday,21,15,24,8.7,8.3,uwsgi,httpd,php
3,Tuesday,21,15,27,8.2,8.2,uwsgi,httpd,php
3,Tuesday,21,15,30,14.3,8.5,uwsgi,httpd,php
3,Tuesday,21,15,33,8.1,8.3,uwsgi,httpd,php
3,Tuesday,21,15,36,10.4,8.7,uwsgi,httpd,php
3,Tuesday,21,15,39,10.3,9.6,php,uwsgi,httpd
3,Tuesday,21,15,42,9.1,8.5,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,15,45,19.9,8.6,uwsgi,httpd,php
3,Tuesday,21,15,48,8.9,8.3,uwsgi,httpd,php
3,Tuesday,21,15,51,8.6,8.3,uwsgi,httpd,php
3,Tuesday,21,15,54,9.3,8.3,uwsgi,httpd,php
3,Tuesday,21,15,57,9.9,8.1,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,16,0,10.5,8.4,uwsgi,httpd,php
3,Tuesday,21,16,3,8.2,8.2,uwsgi,httpd,php
3,Tuesday,21,16,6,9.1,8.3,uwsgi,httpd,php
3,Tuesday,21,16,9,7.7,9.4,uwsgi,httpd,php
3,Tuesday,21,16,12,8.8,9.5,uwsgi,httpd,php
3,Tuesday,21,16,15,9.7,9.1,uwsgi,httpd,php
3,Tuesday,21,16,18,7.9,9.5,uwsgi,httpd,php
3,Tuesday,21,16,21,7.7,9.3,uwsgi,httpd,php
3,Tuesday,21,16,24,9.1,9.3,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,16,27,9.0,9.3,uwsgi,httpd,php
3,Tuesday,21,16,30,8.6,9.4,uwsgi,httpd,php
3,Tuesday,21,16,33,8.0,9.3,uwsgi,httpd,php
3,Tuesday,21,16,36,8.8,9.1,uwsgi,httpd,php
3,Tuesday,21,16,39,8.0,9.3,uwsgi,httpd,php
3,Tuesday,21,16,42,9.7,9.3,uwsgi,httpd,php
3,Tuesday,21,16,45,9.0,9.4,uwsgi,httpd,php
3,Tuesday,21,16,48,11.1,9.4,uwsgi,httpd,php
3,Tuesday,21,16,51,8.7,9.2,uwsgi,httpd,php
3,Tuesday,21,16,54,19.3,9.2,uwsgi,httpd,php
3,Tuesday,21,16,57,8.4,9.1,uwsgi,httpd,php
3,Tuesday,21,17,0,8.8,9.7,uwsgi,httpd,php
3,Tuesday,21,17,3,7.9,9.1,uwsgi,httpd,php
3,Tuesday,21,17,6,8.6,9.2,uwsgi,httpd,php
3,Tuesday,21,17,9,7.8,9.3,uwsgi,httpd,php
3,Tuesday,21,17,12,8.3,9.7,uwsgi,httpd,php
3,Tuesday,21,17,15,9.3,9.3,uwsgi,httpd,php
3,Tuesday,21,17,18,9.3,9.2,uwsgi,httpd,php
3,Tuesday,21,17,21,8.5,9.0,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,17,24,9.5,9.5,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,21,17,27,12.7,9.1,uwsgi,httpd,php
3,Tuesday,21,17,30,8.4,9.4,uwsgi,httpd,php
3,Tuesday,21,17,33,8.5,9.0,uwsgi,httpd,php
3,Tuesday,21,17,36,11.0,9.1,uwsgi,httpd,php
3,Tuesday,21,17,39,8.1,9.0,uwsgi,httpd,php
3,Tuesday,21,17,42,9.6,9.2,uwsgi,httpd,php
3,Tuesday,21,17,45,8.2,9.1,uwsgi,httpd,php
3,Tuesday,21,17,48,9.8,9.1,uwsgi,httpd,php
3,Tuesday,21,17,51,8.6,9.0,uwsgi,httpd,php
3,Tuesday,21,17,54,8.3,9.0,uwsgi,httpd,php
3,Tuesday,21,17,57,7.8,8.9,uwsgi,httpd,php
3,Tuesday,21,18,0,9.6,9.3,uwsgi,httpd,php
3,Tuesday,21,18,3,9.4,8.9,uwsgi,httpd,php
3,Tuesday,21,18,6,9.1,8.9,uwsgi,httpd,php
3,Tuesday,21,18,9,11.1,8.9,uwsgi,httpd,php
3,Tuesday,21,18,12,12.3,8.9,uwsgi,httpd,php
3,Tuesday,21,18,15,9.9,8.8,uwsgi,httpd,php
3,Tuesday,21,18,18,8.0,8.8,uwsgi,httpd,php
3,Tuesday,21,18,21,8.5,9.0,uwsgi,httpd,php
3,Tuesday,21,18,24,8.9,9.0,uwsgi,httpd,php
3,Tuesday,21,18,27,8.4,8.9,uwsgi,httpd,php
3,Tuesday,21,18,30,8.4,8.8,uwsgi,httpd,php
3,Tuesday,21,18,33,8.4,8.5,uwsgi,httpd,php
3,Tuesday,21,18,36,9.8,8.6,uwsgi,httpd,php
3,Tuesday,21,18,39,7.9,8.1,uwsgi,httpd,php
3,Tuesday,21,18,42,10.2,8.1,uwsgi,httpd,php
3,Tuesday,21,18,45,8.4,8.2,uwsgi,httpd,php
3,Tuesday,21,18,48,10.7,9.0,uwsgi,httpd,php
